image_id,Male,Blond_Hair,Eyeglasses,Wearing_Earrings,Bangs,Young,Smiling,Heavy_Makeup,Straight_Hair,Black_Hair
005730.jpg,0,1,0,0,1,1,1,0,1,0
005731.jpg,1,0,0,0,0,0,1,0,0,0
005732.jpg,1,1,0,0,0,1,1,0,0,0
005733.jpg,0,0,0,0,0,1,1,1,0,0
005734.jpg,1,0,1,0,0,0,0,0,0,0
005735.jpg,1,0,0,0,1,1,0,0,0,0
005736.jpg,1,0,0,0,0,0,0,0,0,1
005737.jpg,1,0,0,0,0,1,1,0,0,1
005738.jpg,1,0,0,0,0,0,1,0,1,0
005739.jpg,1,0,1,0,0,1,0,0,0,1
005740.jpg,0,0,0,0,0,1,1,0,0,0
005741.jpg,0,0,0,0,0,1,1,1,0,0
005742.jpg,0,1,0,0,0,1,1,0,0,0
005743.jpg,1,0,1,0,0,0,1,0,1,1
005744.jpg,0,0,0,0,0,1,1,0,0,0
005745.jpg,0,1,0,0,0,1,0,0,0,0
005746.jpg,0,0,0,0,1,1,1,1,0,0
005747.jpg,1,0,0,0,0,0,0,0,0,0
005748.jpg,0,0,0,0,1,0,1,0,0,0
005749.jpg,1,0,0,0,0,0,0,0,0,0
005750.jpg,0,0,0,0,1,1,0,1,0,1
005751.jpg,0,0,0,1,0,1,1,1,1,0
005752.jpg,1,0,0,0,0,1,1,0,0,1
005753.jpg,0,1,0,1,0,1,1,1,0,0
005754.jpg,0,0,0,0,0,0,0,0,0,0
005755.jpg,0,1,0,0,0,1,0,1,0,0
005756.jpg,0,0,0,0,1,0,0,1,0,0
005757.jpg,0,0,0,0,0,1,1,1,0,0
005758.jpg,0,0,0,0,0,1,1,1,1,1
005759.jpg,0,0,0,0,0,1,1,1,0,0
005760.jpg,0,1,0,1,1,1,1,1,0,0
005761.jpg,1,0,1,0,0,0,0,0,0,0
005762.jpg,0,0,0,1,0,1,1,1,0,1
005763.jpg,1,0,0,0,1,1,1,0,0,0
005764.jpg,0,0,0,0,0,1,1,1,1,0
005765.jpg,0,0,0,0,0,1,0,1,0,0
005766.jpg,0,0,1,0,0,1,1,0,0,0
005767.jpg,0,0,0,1,0,1,0,1,0,1
005768.jpg,1,0,1,0,0,0,1,0,0,0
005769.jpg,1,0,0,0,0,1,0,0,0,1
005770.jpg,0,0,0,0,0,1,1,1,0,0
005771.jpg,1,0,0,0,0,0,0,0,0,0
005772.jpg,0,0,0,0,0,1,1,1,0,0
005773.jpg,1,0,0,0,0,0,1,0,0,0
005774.jpg,1,0,0,0,0,0,1,0,0,0
005775.jpg,0,0,0,1,0,1,1,1,0,0
005776.jpg,0,0,0,0,1,1,1,0,0,0
005777.jpg,1,0,0,0,0,1,1,0,0,0
005778.jpg,1,0,0,0,0,1,1,0,0,1
005779.jpg,0,0,0,0,0,1,0,0,1,1
005780.jpg,0,1,0,0,1,1,1,0,0,0
005781.jpg,0,0,0,0,1,1,1,0,1,1
005782.jpg,0,1,0,0,0,1,0,0,0,0
005783.jpg,1,0,0,0,0,1,1,0,1,0
005784.jpg,1,0,0,0,0,0,0,0,0,1
005785.jpg,0,1,0,0,0,1,1,0,0,0
005786.jpg,0,0,0,0,0,1,1,1,0,1
005787.jpg,0,1,0,0,0,1,0,1,0,0
005788.jpg,0,0,0,1,0,1,1,1,0,0
005789.jpg,1,0,1,0,0,0,0,0,0,0
005790.jpg,0,0,0,1,1,1,0,1,0,0
005791.jpg,1,0,0,0,0,0,1,0,1,0
005792.jpg,0,1,0,0,0,1,1,1,1,0
005793.jpg,0,0,0,1,0,0,1,1,0,0
005794.jpg,0,0,0,1,0,1,1,1,0,0
005795.jpg,0,0,0,0,1,1,1,0,0,0
005796.jpg,1,0,0,0,0,0,1,0,0,1
005797.jpg,0,0,0,1,0,0,1,1,0,0
005798.jpg,0,0,0,1,1,1,1,0,0,0
005799.jpg,1,0,0,0,0,0,0,0,0,0
005800.jpg,0,0,0,0,0,1,0,0,0,0
005801.jpg,1,0,0,0,0,1,1,0,0,0
005802.jpg,1,0,0,0,0,1,1,0,0,0
005803.jpg,0,0,0,0,0,0,1,0,0,0
005804.jpg,1,0,0,0,0,0,0,0,0,0
005805.jpg,0,0,0,0,1,1,1,1,0,0
005806.jpg,0,0,0,0,0,1,0,1,0,0
005807.jpg,1,0,0,0,0,0,0,0,0,0
005808.jpg,0,0,0,1,1,1,1,1,0,1
005809.jpg,0,1,0,1,0,0,1,1,0,0
005810.jpg,0,0,0,1,0,1,1,1,1,0
005811.jpg,0,0,0,1,0,1,1,1,0,1
005812.jpg,1,0,0,0,0,0,0,0,0,0
005813.jpg,0,0,0,1,1,0,1,1,0,0
005814.jpg,0,0,0,1,0,0,1,0,0,0
005815.jpg,0,0,0,0,0,0,1,0,0,0
005816.jpg,0,0,0,0,0,1,1,0,0,1
005817.jpg,1,0,0,0,1,1,1,0,1,1
005818.jpg,0,0,0,0,0,1,0,0,0,0
005819.jpg,1,0,0,0,0,1,0,0,0,0
005820.jpg,1,0,0,0,0,1,0,0,0,0
005821.jpg,1,0,0,0,0,1,0,0,0,0
005822.jpg,0,0,0,1,0,1,1,0,0,0
005823.jpg,1,0,0,0,0,0,0,0,0,0
005824.jpg,0,0,0,0,0,0,1,0,0,0
005825.jpg,0,0,0,0,0,1,1,0,0,0
005826.jpg,0,0,0,0,0,1,1,0,1,0
005827.jpg,0,1,0,0,0,1,1,1,0,0
005828.jpg,1,1,0,0,0,1,0,0,0,0
005829.jpg,1,0,0,0,0,1,1,0,0,0
005830.jpg,0,0,1,1,0,1,1,0,1,0
005831.jpg,0,0,0,0,0,1,1,0,1,0
005832.jpg,0,1,0,0,0,1,0,1,0,0
005833.jpg,1,0,0,0,0,0,0,0,0,0
005834.jpg,1,0,0,0,0,1,0,0,0,0
005835.jpg,0,0,1,1,0,1,0,0,0,1
005836.jpg,1,0,0,0,1,1,0,0,0,0
005837.jpg,0,1,0,0,0,1,0,0,1,0
005838.jpg,0,1,0,1,0,1,1,1,0,0
005839.jpg,1,0,0,0,0,1,0,0,0,0
005840.jpg,0,0,0,0,0,1,1,1,1,0
005841.jpg,1,0,0,0,0,1,0,0,1,1
005842.jpg,1,0,0,0,0,1,1,0,0,1
005843.jpg,0,0,0,1,0,1,0,1,1,0
005844.jpg,0,0,0,1,0,1,1,1,0,0
005845.jpg,0,1,0,0,1,0,1,1,0,0
005846.jpg,1,0,1,1,0,1,1,0,0,0
005847.jpg,1,0,0,0,0,1,0,0,0,0
005848.jpg,0,1,0,0,0,1,0,1,0,0
005849.jpg,1,0,0,0,0,0,1,0,0,0
005850.jpg,0,0,0,0,1,1,1,1,1,0
005851.jpg,1,1,1,0,0,1,0,0,0,0
005852.jpg,1,0,0,0,0,0,0,0,0,0
005853.jpg,0,1,0,1,1,1,1,1,0,0
005854.jpg,0,0,0,0,0,1,0,0,1,0
005855.jpg,0,1,0,0,0,1,1,1,0,0
005856.jpg,1,1,0,0,0,0,1,0,0,0
005857.jpg,1,0,0,0,0,1,0,0,0,1
005858.jpg,0,1,0,0,0,1,1,1,0,0
005859.jpg,0,0,0,1,0,1,1,1,0,1
005860.jpg,1,0,0,0,0,1,0,0,0,0
005861.jpg,0,1,0,0,0,1,1,1,0,0
005862.jpg,0,0,0,0,0,1,0,1,0,0
005863.jpg,1,0,0,0,0,1,0,0,1,0
005864.jpg,0,0,0,0,0,1,0,0,1,0
005865.jpg,0,0,0,1,0,1,1,1,0,1
005866.jpg,0,1,0,1,1,1,0,1,0,0
005867.jpg,0,0,0,0,0,1,0,0,0,1
005868.jpg,0,1,0,0,0,1,0,1,0,0
005869.jpg,1,0,0,0,0,1,1,0,1,0
005870.jpg,0,1,0,1,0,1,1,1,0,0
005871.jpg,1,0,0,1,0,1,0,0,0,0
005872.jpg,0,1,0,1,0,1,1,1,0,0
005873.jpg,0,1,0,1,0,1,1,1,0,0
005874.jpg,1,0,0,0,1,1,0,0,1,1
005875.jpg,0,0,0,1,0,1,0,0,0,1
005876.jpg,0,1,1,1,1,0,0,0,0,0
005877.jpg,1,0,0,0,0,1,1,0,0,1
005878.jpg,1,0,0,0,0,0,0,0,0,0
005879.jpg,0,1,0,0,0,1,1,1,0,0
005880.jpg,0,0,0,0,1,1,0,0,0,0
005881.jpg,0,1,0,1,0,1,1,1,0,0
005882.jpg,1,0,0,0,0,0,1,0,1,0
005883.jpg,0,0,0,0,1,1,0,0,0,1
005884.jpg,1,1,0,0,1,1,0,0,0,0
005885.jpg,0,0,0,0,1,1,0,0,0,0
005886.jpg,0,0,0,0,0,1,0,1,0,0
005887.jpg,0,0,0,1,0,1,1,0,0,0
005888.jpg,0,0,0,0,0,1,1,1,0,1
005889.jpg,0,1,0,0,0,0,1,0,0,0
005890.jpg,0,1,0,0,0,1,1,1,0,0
005891.jpg,1,0,0,0,0,1,0,0,0,0
005892.jpg,0,0,0,0,0,1,1,1,0,0
005893.jpg,0,1,0,0,1,0,1,0,1,0
005894.jpg,1,0,0,0,0,1,0,0,1,0
005895.jpg,1,0,0,0,0,0,1,0,0,0
005896.jpg,1,0,0,0,0,0,0,0,0,0
005897.jpg,1,0,0,0,0,1,0,0,1,1
005898.jpg,0,1,0,0,1,1,1,1,0,0
005899.jpg,0,0,0,0,0,0,0,1,0,0
005900.jpg,0,0,0,0,0,1,0,1,0,1
005901.jpg,0,0,0,1,1,0,0,0,0,0
005902.jpg,0,0,0,0,0,1,1,0,0,1
005903.jpg,0,1,0,0,1,0,1,0,0,0
005904.jpg,0,0,0,0,0,1,0,0,0,0
005905.jpg,1,0,0,0,0,1,0,0,1,1
005906.jpg,0,0,0,0,0,1,0,0,0,0
005907.jpg,1,0,0,0,0,1,0,0,0,0
005908.jpg,0,0,0,0,0,1,0,1,0,0
005909.jpg,1,0,0,0,0,0,1,0,0,0
005910.jpg,0,0,0,0,1,1,1,1,0,0
005911.jpg,0,0,0,0,0,1,1,0,0,0
005912.jpg,0,0,0,0,0,1,0,1,0,1
005913.jpg,0,1,0,1,1,0,1,1,0,0
005914.jpg,0,0,0,0,1,1,0,0,0,0
005915.jpg,0,0,0,1,1,0,1,0,0,0
005916.jpg,1,0,0,0,0,0,0,0,0,0
005917.jpg,1,0,0,0,0,1,0,0,1,1
005918.jpg,0,0,0,0,0,1,0,1,1,1
005919.jpg,0,0,0,0,0,1,1,1,1,1
005920.jpg,1,0,0,0,0,0,0,0,0,0
005921.jpg,0,1,0,0,0,1,0,0,1,0
005922.jpg,0,1,0,0,1,1,1,1,0,0
005923.jpg,0,0,0,0,0,1,0,1,0,0
005924.jpg,0,1,0,0,1,1,0,0,1,0
005925.jpg,0,0,0,0,0,1,1,0,0,0
005926.jpg,1,0,0,0,0,0,0,0,1,0
005927.jpg,1,0,1,0,0,1,0,0,1,1
005928.jpg,0,0,0,0,0,1,0,1,0,0
005929.jpg,1,0,0,0,0,1,0,0,0,0
005930.jpg,1,0,0,0,1,1,0,0,0,1
005931.jpg,1,0,0,0,0,1,0,0,1,1
005932.jpg,0,1,0,0,0,1,0,1,0,0
005933.jpg,0,0,0,1,0,1,1,1,0,0
005934.jpg,0,0,0,1,0,1,1,1,0,0
005935.jpg,0,0,0,0,0,1,0,1,0,0
005936.jpg,0,1,0,0,0,1,0,0,0,0
005937.jpg,0,0,0,1,0,1,0,1,0,1
005938.jpg,0,0,0,0,1,1,0,1,0,1
005939.jpg,1,0,0,0,1,1,1,0,0,0
005940.jpg,0,0,0,1,0,1,1,1,0,0
005941.jpg,0,0,0,1,0,0,1,1,0,0
005942.jpg,1,0,0,0,1,1,0,0,0,1
005943.jpg,1,0,0,0,0,0,0,0,0,0
005944.jpg,0,0,0,0,0,1,0,1,1,0
005945.jpg,0,1,0,0,0,0,0,0,0,0
005946.jpg,1,0,0,0,0,1,0,0,1,1
005947.jpg,1,0,0,0,1,0,1,0,0,0
005948.jpg,1,0,0,0,0,1,1,0,0,1
005949.jpg,1,0,0,0,1,1,1,0,0,0
005950.jpg,0,0,0,0,1,1,1,1,0,0
005951.jpg,0,0,0,1,0,1,0,1,0,1
005952.jpg,1,0,0,0,0,0,0,0,0,0
005953.jpg,1,0,0,0,0,1,0,0,1,1
005954.jpg,0,0,0,0,1,0,0,1,0,0
005955.jpg,0,0,0,0,0,1,0,1,0,0
005956.jpg,1,0,0,0,0,1,1,0,0,0
005957.jpg,0,0,0,1,0,1,1,1,0,0
005958.jpg,1,0,0,0,0,1,0,0,1,0
005959.jpg,1,0,1,0,0,0,1,0,0,0
005960.jpg,1,0,0,0,0,1,1,0,0,0
005961.jpg,0,0,0,0,0,1,0,0,0,0
005962.jpg,1,0,0,0,0,1,0,0,0,0
005963.jpg,0,0,0,1,0,1,1,1,0,1
005964.jpg,1,0,0,0,0,1,0,0,0,1
005965.jpg,0,0,0,0,0,1,0,1,0,0
005966.jpg,1,0,0,0,0,1,0,0,0,1
005967.jpg,1,0,0,0,0,1,0,0,0,1
005968.jpg,1,0,0,0,0,0,1,0,0,0
005969.jpg,1,0,0,0,0,1,0,0,0,1
005970.jpg,0,1,0,1,0,0,1,1,0,0
005971.jpg,0,0,0,0,0,0,0,0,1,1
005972.jpg,1,0,1,0,0,0,1,0,1,0
005973.jpg,0,0,0,0,1,1,0,1,0,0
005974.jpg,0,0,0,0,0,1,0,1,0,1
005975.jpg,1,0,0,0,1,1,1,0,1,0
005976.jpg,1,0,0,0,0,0,0,0,1,0
005977.jpg,1,0,0,0,0,1,1,0,0,0
005978.jpg,0,1,0,1,1,1,1,1,0,0
005979.jpg,1,0,0,0,0,1,0,0,0,0
005980.jpg,1,0,0,0,0,1,1,0,0,1
005981.jpg,0,0,1,0,0,1,1,0,0,0
005982.jpg,1,0,1,0,0,0,0,0,0,0
005983.jpg,0,0,0,1,0,1,0,1,0,1
005984.jpg,1,0,1,0,1,0,1,0,0,0
005985.jpg,1,0,0,0,0,0,0,0,0,1
005986.jpg,0,0,0,0,0,1,0,0,1,0
005987.jpg,1,0,0,0,0,1,0,0,0,0
005988.jpg,1,0,0,0,1,1,0,0,1,1
005989.jpg,0,0,0,0,0,1,0,0,0,0
005990.jpg,0,0,0,1,0,1,1,1,0,1
005991.jpg,0,1,0,0,1,1,1,1,0,0
005992.jpg,1,0,0,0,0,1,0,0,1,0
005993.jpg,1,0,0,0,0,1,0,0,0,1
005994.jpg,0,0,0,0,0,1,1,0,0,0
005995.jpg,0,0,0,0,0,1,1,1,0,1
005996.jpg,0,1,0,0,0,1,1,1,0,0
005997.jpg,0,0,0,0,0,1,0,1,0,0
005998.jpg,0,0,0,1,0,1,1,0,0,0
005999.jpg,0,0,1,0,0,1,0,0,1,0
006000.jpg,0,0,0,0,0,1,0,1,0,0
006001.jpg,1,0,0,0,0,0,0,0,0,0
006002.jpg,1,0,0,1,0,1,1,0,1,1
006003.jpg,0,1,0,1,0,1,1,1,1,0
006004.jpg,0,0,0,0,0,1,1,1,0,0
006005.jpg,1,0,0,0,0,1,1,0,0,1
006006.jpg,0,1,0,0,0,1,1,1,0,0
006007.jpg,1,0,0,0,0,1,1,0,0,1
006008.jpg,1,0,0,0,0,0,1,0,1,0
006009.jpg,0,0,0,0,1,1,1,0,1,0
006010.jpg,1,0,0,0,0,1,0,0,0,0
006011.jpg,0,0,0,1,0,1,1,1,0,0
006012.jpg,0,0,0,1,0,1,1,1,0,0
006013.jpg,1,0,0,0,0,1,0,0,1,0
006014.jpg,0,0,0,1,1,0,1,1,0,0
006015.jpg,0,0,0,0,0,1,1,1,0,1
006016.jpg,1,0,1,0,0,0,0,0,1,0
006017.jpg,0,0,0,1,0,1,1,1,0,1
006018.jpg,0,0,0,0,0,1,0,0,0,0
006019.jpg,0,1,0,0,0,1,1,1,1,0
006020.jpg,0,0,0,0,1,1,1,0,0,1
006021.jpg,1,0,0,0,0,1,1,0,0,0
006022.jpg,1,0,1,0,0,0,0,0,0,0
006023.jpg,0,0,0,0,0,1,0,0,0,0
006024.jpg,0,0,0,1,0,1,1,1,0,0
006025.jpg,0,0,0,0,0,1,1,0,1,1
006026.jpg,0,0,0,0,0,1,0,0,0,0
006027.jpg,0,0,0,1,0,1,0,1,1,1
006028.jpg,0,1,0,0,0,1,0,1,0,0
006029.jpg,1,0,1,0,0,0,1,0,1,0
006030.jpg,0,0,0,1,0,1,1,1,0,1
006031.jpg,0,1,0,0,0,1,1,0,1,0
006032.jpg,0,0,0,1,1,1,0,1,0,1
006033.jpg,0,1,0,0,0,1,0,1,1,0
006034.jpg,0,0,0,0,0,1,0,1,0,0
006035.jpg,0,1,0,1,0,1,1,1,0,0
006036.jpg,1,0,0,0,0,1,0,0,1,1
006037.jpg,0,1,0,0,0,1,0,0,1,0
006038.jpg,1,0,1,0,0,0,0,0,0,0
006039.jpg,0,0,1,1,0,1,0,1,1,0
006040.jpg,0,0,0,0,0,1,0,1,0,0
006041.jpg,1,0,0,0,0,1,1,0,0,0
006042.jpg,0,0,0,0,0,1,1,0,0,0
006043.jpg,1,0,1,0,0,1,0,0,0,0
006044.jpg,0,0,0,0,0,1,0,1,0,1
006045.jpg,1,0,0,0,0,0,0,0,0,0
006046.jpg,0,0,0,1,0,1,1,1,0,1
006047.jpg,1,0,0,0,0,1,0,0,1,0
006048.jpg,0,0,0,1,0,1,1,0,0,0
006049.jpg,0,1,0,0,1,1,1,1,0,0
006050.jpg,1,0,0,0,0,1,0,0,1,0
006051.jpg,0,1,0,1,0,1,1,1,0,0
006052.jpg,0,1,0,1,0,1,0,0,0,0
006053.jpg,1,0,0,0,0,1,1,0,1,0
006054.jpg,1,0,0,0,0,1,0,0,1,1
006055.jpg,1,0,1,0,0,0,0,0,0,1
006056.jpg,0,0,0,0,1,1,0,1,0,0
006057.jpg,0,1,0,1,0,1,1,1,1,0
006058.jpg,0,0,0,1,0,1,1,0,1,1
006059.jpg,0,0,0,1,0,1,1,1,0,0
006060.jpg,1,0,0,0,0,1,1,0,0,1
006061.jpg,0,0,1,1,0,0,1,1,0,0
006062.jpg,0,0,0,0,0,1,1,1,0,0
006063.jpg,0,0,0,1,1,1,1,1,1,1
006064.jpg,1,0,0,0,0,1,0,0,0,1
006065.jpg,1,0,0,0,0,0,0,0,0,1
006066.jpg,0,0,1,0,0,1,0,0,1,0
006067.jpg,0,1,0,0,0,1,1,1,1,0
006068.jpg,1,0,0,0,1,1,1,0,0,0
006069.jpg,1,0,1,0,0,1,1,0,0,0
006070.jpg,1,0,0,0,0,0,0,0,0,0
006071.jpg,1,0,0,0,0,1,0,0,0,0
006072.jpg,1,0,0,0,0,1,1,0,1,0
006073.jpg,0,0,0,0,1,1,1,1,0,0
006074.jpg,1,0,0,0,0,1,1,0,1,1
006075.jpg,1,0,0,0,0,0,0,0,0,1
006076.jpg,0,1,0,0,0,1,1,0,0,0
006077.jpg,0,1,0,0,0,0,1,0,0,0
006078.jpg,0,1,0,1,1,0,0,1,0,0
006079.jpg,1,0,0,0,0,1,0,0,0,0
006080.jpg,1,0,0,0,0,0,0,0,1,1
006081.jpg,1,0,0,0,0,1,0,0,1,1
006082.jpg,0,0,0,0,0,1,1,1,1,0
006083.jpg,0,0,0,0,0,1,0,1,1,0
006084.jpg,1,0,0,0,0,1,0,0,1,0
006085.jpg,1,0,0,0,0,1,1,0,0,0
006086.jpg,1,0,0,0,0,1,0,0,0,0
006087.jpg,1,0,0,0,0,1,0,0,0,0
006088.jpg,1,0,0,0,0,1,0,0,0,0
006089.jpg,0,0,0,1,0,1,1,1,0,0
006090.jpg,0,0,0,0,0,1,0,0,0,1
006091.jpg,0,0,0,1,0,1,0,1,0,1
006092.jpg,1,0,0,0,0,0,1,0,0,0
006093.jpg,0,0,0,0,0,1,0,1,0,0
006094.jpg,1,0,0,0,0,0,0,0,0,0
006095.jpg,0,0,0,0,0,1,0,0,0,0
006096.jpg,1,0,0,0,0,0,0,0,0,0
006097.jpg,0,0,0,0,0,1,0,1,0,1
006098.jpg,0,0,1,0,0,0,1,0,1,0
006099.jpg,1,0,0,0,0,1,0,0,0,0
006100.jpg,1,0,0,0,0,0,0,0,0,0
006101.jpg,0,0,0,0,0,1,0,0,1,0
006102.jpg,1,0,0,0,0,0,1,0,0,0
006103.jpg,1,0,0,0,0,1,1,0,0,0
006104.jpg,1,0,1,0,0,0,0,0,0,1
006105.jpg,0,0,0,0,1,1,0,1,0,0
006106.jpg,1,0,0,0,0,0,1,0,0,0
006107.jpg,0,0,0,0,0,1,0,1,0,0
006108.jpg,1,0,0,0,0,1,0,0,0,0
006109.jpg,0,0,0,0,0,1,0,0,1,0
006110.jpg,1,0,0,0,1,1,1,0,0,0
006111.jpg,0,0,1,1,0,0,1,1,0,0
006112.jpg,1,0,0,0,0,1,1,0,0,1
006113.jpg,0,0,0,0,0,1,1,0,0,0
006114.jpg,0,0,0,1,0,1,1,1,0,0
006115.jpg,0,1,0,1,0,1,1,1,0,0
006116.jpg,1,0,0,0,0,0,0,0,0,0
006117.jpg,0,0,0,0,0,1,1,0,0,0
006118.jpg,0,0,0,0,0,1,1,1,0,1
006119.jpg,1,0,0,0,0,1,0,0,0,1
006120.jpg,0,0,0,0,1,1,1,1,0,0
006121.jpg,0,0,0,0,0,1,0,1,1,0
006122.jpg,1,0,0,0,0,1,1,0,0,0
006123.jpg,1,0,0,0,0,1,1,0,1,0
006124.jpg,0,0,0,0,0,1,0,1,1,0
006125.jpg,0,0,0,1,0,1,1,1,0,0
006126.jpg,1,0,0,0,0,1,1,0,0,0
006127.jpg,0,0,0,0,1,1,1,1,1,1
006128.jpg,0,1,0,0,0,1,0,0,0,0
006129.jpg,0,1,0,0,0,1,1,1,0,0
006130.jpg,1,0,0,0,0,1,1,0,1,0
006131.jpg,1,0,0,0,0,1,0,0,0,0
006132.jpg,0,1,0,0,0,1,0,1,0,0
006133.jpg,1,0,1,0,0,1,1,0,0,1
006134.jpg,0,0,0,0,0,1,1,1,0,0
006135.jpg,1,0,0,0,0,0,0,0,1,0
006136.jpg,0,1,0,1,0,1,1,1,0,0
006137.jpg,0,0,0,1,1,0,1,1,0,0
006138.jpg,1,0,0,0,0,0,0,0,0,1
006139.jpg,1,0,0,0,0,1,1,0,0,0
006140.jpg,0,0,0,0,0,1,1,1,1,0
006141.jpg,0,0,0,0,1,1,0,0,0,0
006142.jpg,0,0,0,1,0,1,0,1,0,0
006143.jpg,1,0,0,0,0,0,1,0,0,0
006144.jpg,0,0,0,0,0,1,1,0,0,0
006145.jpg,0,0,0,0,0,1,0,1,1,0
006146.jpg,0,0,0,1,0,0,1,0,0,1
006147.jpg,0,0,0,0,0,0,0,1,0,0
006148.jpg,0,1,0,0,0,1,1,1,0,0
006149.jpg,1,0,0,0,0,0,0,0,0,1
006150.jpg,1,0,1,0,0,0,0,0,0,0
006151.jpg,1,0,0,0,0,1,0,0,0,0
006152.jpg,0,0,0,0,1,1,1,0,0,0
006153.jpg,0,0,0,0,0,1,0,1,0,0
006154.jpg,1,0,1,0,0,0,1,0,0,0
006155.jpg,0,0,1,0,0,1,0,1,1,0
006156.jpg,0,0,0,0,0,1,0,1,0,0
006157.jpg,0,1,1,0,0,1,0,0,1,0
006158.jpg,0,0,0,1,0,1,0,0,0,0
006159.jpg,0,0,1,0,1,1,1,1,0,0
006160.jpg,1,0,0,1,0,1,0,0,0,1
006161.jpg,0,1,0,0,1,0,0,0,1,0
006162.jpg,1,0,0,0,0,0,1,0,0,1
006163.jpg,0,0,0,0,0,1,1,1,0,0
006164.jpg,1,0,0,0,0,1,0,0,0,0
006165.jpg,0,0,0,0,1,1,1,0,0,0
006166.jpg,0,0,0,1,1,0,1,1,0,0
006167.jpg,0,1,0,0,0,1,1,1,0,0
006168.jpg,0,0,0,0,0,1,0,1,0,0
006169.jpg,0,1,0,0,0,1,1,1,0,0
006170.jpg,1,0,0,0,0,1,0,0,0,0
006171.jpg,0,0,0,0,0,1,0,0,0,0
006172.jpg,0,0,0,0,1,1,1,0,0,0
006173.jpg,0,0,0,1,0,1,0,1,0,0
006174.jpg,1,0,0,0,0,0,1,0,0,0
006175.jpg,0,0,0,0,0,1,0,1,0,0
006176.jpg,1,0,0,0,0,1,1,0,0,0
006177.jpg,0,0,1,0,0,1,0,0,0,0
006178.jpg,1,0,0,0,0,1,0,0,0,1
006179.jpg,0,0,0,1,0,1,1,0,1,0
006180.jpg,0,0,0,1,0,1,0,0,0,0
006181.jpg,0,0,0,0,0,1,1,1,1,0
006182.jpg,1,0,0,0,0,1,0,0,0,0
006183.jpg,0,0,0,0,0,1,1,1,0,0
006184.jpg,0,0,0,0,0,0,0,0,0,0
006185.jpg,0,0,0,0,0,1,1,1,0,0
006186.jpg,1,0,0,0,1,1,0,0,0,0
006187.jpg,0,0,0,1,1,1,0,0,0,0
006188.jpg,0,0,0,0,1,1,0,0,1,0
006189.jpg,1,0,0,0,0,1,0,0,0,0
006190.jpg,0,0,0,0,0,1,0,1,0,0
006191.jpg,0,1,0,0,1,1,0,0,0,0
006192.jpg,0,0,0,1,0,1,1,1,0,0
006193.jpg,0,1,0,1,0,1,1,0,0,0
006194.jpg,0,0,0,0,1,1,0,0,1,0
006195.jpg,0,0,0,1,0,1,0,1,0,1
006196.jpg,1,0,0,0,0,0,0,0,1,1
006197.jpg,0,0,0,0,0,1,0,1,0,1
006198.jpg,1,0,0,0,0,0,1,0,0,0
006199.jpg,0,0,0,0,0,1,1,1,0,0
006200.jpg,0,0,0,0,1,1,1,1,1,1
006201.jpg,0,0,0,0,0,1,0,0,0,0
006202.jpg,0,0,0,1,0,1,1,1,0,0
006203.jpg,0,0,0,0,0,0,0,0,0,0
006204.jpg,0,0,0,1,0,1,1,1,0,0
006205.jpg,0,1,1,0,0,1,0,0,1,0
006206.jpg,0,0,0,0,0,1,0,1,0,0
006207.jpg,1,0,1,0,0,1,0,0,0,0
006208.jpg,1,0,0,0,0,1,0,0,0,1
006209.jpg,0,0,0,1,0,0,1,1,0,1
006210.jpg,0,1,0,0,0,1,0,1,0,0
006211.jpg,0,1,0,0,0,1,0,0,1,0
006212.jpg,1,0,1,0,0,1,0,0,0,0
006213.jpg,1,0,0,0,0,1,0,0,1,1
006214.jpg,1,0,0,0,0,1,1,0,0,0
006215.jpg,0,0,0,0,0,1,1,1,0,0
006216.jpg,0,1,0,1,1,0,1,0,0,0
006217.jpg,0,1,0,0,0,1,0,1,0,0
006218.jpg,1,0,0,0,0,1,0,0,1,1
006219.jpg,1,0,0,0,0,0,0,0,0,0
006220.jpg,0,0,0,0,1,1,1,1,0,0
006221.jpg,0,0,0,1,1,0,1,1,0,0
006222.jpg,1,0,0,0,0,0,0,0,0,0
006223.jpg,0,0,0,0,0,1,1,0,0,0
006224.jpg,1,0,0,0,0,0,0,0,0,0
006225.jpg,0,0,0,1,0,1,1,1,0,0
006226.jpg,1,0,0,0,0,1,0,0,0,0
006227.jpg,0,0,0,1,0,0,1,0,0,0
006228.jpg,0,0,0,1,0,1,1,0,0,0
006229.jpg,0,0,1,0,0,1,1,0,0,0
006230.jpg,1,0,0,0,0,1,0,0,1,0
006231.jpg,1,0,0,0,0,0,1,0,0,1
006232.jpg,0,1,0,0,0,1,1,1,0,0
006233.jpg,0,0,0,0,0,1,0,1,0,0
006234.jpg,1,0,0,0,0,1,1,0,0,0
006235.jpg,1,0,0,0,0,1,0,0,0,0
006236.jpg,0,1,0,0,0,1,1,1,0,0
006237.jpg,1,0,0,0,0,1,1,0,0,1
006238.jpg,1,0,0,0,0,1,0,0,0,0
006239.jpg,0,0,0,0,0,0,0,0,0,0
006240.jpg,0,0,0,0,0,1,0,1,0,0
006241.jpg,1,0,0,0,0,1,0,0,0,0
006242.jpg,1,0,1,0,0,0,1,0,0,0
006243.jpg,0,0,0,0,1,1,1,0,1,0
006244.jpg,0,0,0,1,0,1,0,1,0,1
